4,29,52,78,12,9,13,76,67,40,15,9,76,10,86,4,61,69,6,78
9,60,14,69,68,46,5,57,44,8,82,67,44,65,13,9,78,2,61,6
58,10,43,4,8,45,57,5,17,80,9,5,15,3,61,6,98,38,7,50
1,93,81,3,8,60,3,9,77,5,10,11,60,90,4,9,6,11,43,96
76,87,4,40,11,11,4,31,71,76,9,8,4,47,75,6,9,11,1,19
57,41,3,11,4,4,17,5,0,6,85,62,5,73,3,6,116,10,7,13
7,27,5,100,10,40,12,11,95,108,0,69,4,2,6,3,6,73,64,73
4,61,78,10,3,72,9,69,59,69,66,4,109,81,58,51,73,62,47,5
87,44,11,57,80,2,61,4,91,73,93,61,8,15,49,67,3,6,7,8
59,23,9,2,7,3,76,61,61,46,4,77,67,9,2,1,18,73,7,54
13,12,74,65,13,13,80,90,5,10,55,0,74,65,7,88,23,8,6,10
2,9,3,11,6,2,58,9,80,6,19,9,5,4,45,11,75,6,10,6
50,9,5,67,18,24,6,8,4,67,57,10,0,9,62,72,41,73,48,74
94,97,71,13,8,11,6,9,78,12,8,12,19,64,7,71,17,65,51,8
64,70,7,61,55,7,52,94,53,13,68,7,77,21,25,7,5,69,45,93
7,66,74,4,14,10,10,3,4,14,56,75,65,13,92,10,98,21,4,31
5,10,67,92,67,70,72,10,6,99,75,8,3,13,6,7,7,35,53,71
9,51,69,12,21,8,74,86,71,68,69,7,5,72,8,51,52,7,11,13
63,10,94,6,7,8,65,76,59,67,9,45,53,54,6,16,9,41,11,48
9,12,2,21,8,71,43,12,6,20,61,8,51,10,81,9,84,7,30,9
7,11,8,14,12,3,7,9,27,66,4,100,60,62,49,46,11,2,7,7
4,7,5,11,73,64,5,35,70,7,15,62,72,47,53,56,76,86,67,4
2,67,17,65,14,5,7,89,44,61,98,20,80,77,5,77,6,13,8,3
62,40,10,6,6,2,13,9,10,98,8,6,2,96,85,2,111,49,43,4
77,84,1,5,79,63,82,0,11,40,62,89,2,14,58,10,4,70,6,91
11,16,66,9,3,54,6,8,78,14,47,9,98,58,7,13,97,2,3,77
2,8,69,64,47,4,7,2,12,10,7,71,2,3,8,8,10,50,4,89
4,2,84,58,60,6,12,6,111,23,3,3,12,11,58,7,64,84,96,43
91,6,9,83,8,51,9,6,69,49,5,8,65,4,75,62,60,12,9,23
69,99,5,62,47,86,16,6,6,87,8,66,3,1,4,7,80,54,14,3
87,6,69,5,46,90,9,66,84,87,67,1,43,12,33,82,49,73,5,65
2,7,11,45,46,44,4,5,5,7,6,14,7,54,106,87,4,5,6,12
7,9,84,3,3,78,7,0,9,3,9,41,5,5,55,11,65,8,57,9
47,1,8,79,7,105,54,80,4,6,90,8,8,8,8,67,14,85,5,86
4,63,80,106,13,7,70,47,8,81,76,61,75,1,8,54,1,6,2,6
51,9,6,5,14,8,7,13,13,50,54,14,87,8,70,63,51,8,53,0
42,7,59,106,6,76,66,79,12,59,1,30,16,57,71,89,8,47,9,6
3,82,52,6,89,94,46,4,38,5,52,83,5,71,61,78,4,10,45,2
30,11,3,94,3,53,7,83,50,62,9,7,44,3,15,9,2,10,59,90
45,5,91,10,5,56,6,0,9,77,82,2,38,56,6,15,6,13,59,53
14,36,73,3,53,9,10,81,6,6,68,76,8,71,8,14,14,11,17,8
