81
58
4
7
4
1
2
22
73
9
8
56
4
7
12
4
2
5
62
1
2
77
11
7
72
10
98
5
44
24
6
8
71
111
47
3
4
41
3
82
72
11
33
57
100
57
115
62
11
86
6
5
60
1
39
12
59
6
8
8
55
74
52
93
7
3
76
83
0
57
6
3
4
9
11
39
13
56
3
7
77
4
7
7
67
89
21
61
8
77
8
95
7
70
12
62
72
11
