7,1,34,5,0,3,2,1,7,44,3,45,10,2,38,8,30,3,31,49,2,2,0,30,21,5,2,5,32,3,34,5,32,10,0,4,5,46,1,20,25,4,40,3,15,27,4,48,4,40,7,43,19,4,2,1,35,28,6,6,45,23,32,22,26,1,8,9,49,0,28,5,6,35,0,1,27,3,28,0,20,38,0,5,2,24,7,3,22,24,2,3,4,5,41,4,8,29,3,2,1,4,5,33,6,34,21,36,1,5,2,2,7,3,3,2,46,21,26,5,37,6,0,4,26,3,6,4,23,0,6,5,34,3,7,5,39,4,44,40,39,3,37,0,34,43,7,1,19,0,7,6,22,3,2,32,25,4,41,2,28,13,9,1,5,3,18,0,8,4
45,37,54,39,6,6,34,2,28,4,0,4,4,3,0,22,38,8,10,2,4,0,0,9,6,3,12,0,5,36,3,0,6,29,5,41,3,26,2,6,3,7,40,29,1,33,41,2,25,37,8,31,3,6,0,4,46,42,1,14,0,25,30,4,0,7,31,2,3,2,5,7,7,0,5,4,1,35,0,2,0,21,50,4,2,22,22,31,3,2,21,4,3,4,2,0,1,8,0,1,25,5,26,4,2,8,2,7,20,7,24,7,26,0,3,27,21,0,0,1,35,25,10,33,3,28,1,29,1,37,19,29,35,40,8,1,0,9,35,2,35,6,1,17,2,5,26,1,11,41,3,8,5,8,0,2,28,3,10,0,5,32,24,7,5,0,31,48,44,0
17,3,34,5,2,29,9,9,23,32,4,1,33,21,42,7,6,20,11,3,5,9,26,21,43,39,36,50,0,19,5,3,0,1,5,2,2,5,3,4,20,7,1,1,4,4,40,32,3,35,43,0,5,3,45,34,6,6,3,37,21,0,5,4,11,42,4,7,35,28,15,1,13,6,4,7,25,3,5,1,7,0,3,2,10,8,35,3,3,29,0,23,49,6,2,3,6,31,18,5,2,4,16,0,30,4,7,40,24,3,16,6,4,5,4,1,35,48,22,2,8,5,3,72,31,4,7,5,4,32,3,11,37,2,2,11,2,8,25,47,0,1,30,41,8,19,0,55,7,3,7,3,4,2,1,49,8,13,0,5,4,7,3,3,2,28,38,0,2,46
34,2,3,21,3,43,6,6,4,3,4,7,32,0,7,2,2,24,0,32,32,6,47,9,41,22,3,9,41,3,38,3,24,6,2,7,37,5,14,8,2,20,3,24,1,0,2,30,42,3,3,7,3,3,4,9,3,6,6,2,30,34,7,20,34,3,33,3,4,39,26,34,27,18,20,2,1,3,32,5,1,4,33,2,49,7,24,4,3,0,1,37,40,34,5,17,0,1,5,20,28,6,0,4,23,7,8,1,4,5,3,21,0,6,5,12,3,6,0,4,6,21,36,40,7,33,31,36,4,36,0,28,0,45,8,4,5,1,0,3,11,1,1,32,20,3,5,38,5,7,0,0,22,5,1,6,2,9,3,5,36,6,6,24,6,36,2,15,28,6
23,6,7,2,37,10,7,3,20,30,2,5,0,12,46,2,26,33,3,1,18,25,3,31,6,53,24,34,5,29,7,4,30,2,3,5,5,26,42,49,5,28,9,12,23,6,29,2,20,6,8,5,3,20,2,8,33,2,6,33,4,10,3,2,44,7,10,38,52,2,34,8,2,28,0,5,6,4,4,1,30,45,3,1,4,11,7,4,38,0,21,36,7,21,1,35,26,3,0,9,1,2,7,6,16,1,36,3,4,6,44,16,6,5,41,34,5,22,0,6,26,20,38,0,1,4,26,9,23,32,7,39,7,8,6,22,13,3,0,4,4,2,5,2,30,1,0,1,6,22,38,0,25,6,7,1,5,8,28,29,0,7,19,2,8,12,3,12,47,4
3,10,2,6,5,0,3,7,2,39,26,5,4,24,0,8,26,1,3,1,17,4,37,2,9,3,46,38,5,41,0,46,19,0,7,1,3,2,1,18,8,1,3,16,3,36,29,6,35,6,36,2,2,2,3,5,3,6,2,34,37,4,7,6,0,22,5,55,2,5,16,1,3,3,30,58,0,2,3,7,1,2,31,41,4,26,6,27,39,40,2,4,2,4,1,33,17,26,6,30,27,18,37,2,7,2,8,45,41,3,4,1,63,7,26,4,3,4,1,45,1,22,0,4,2,9,31,2,7,3,1,22,4,34,12,6,1,7,32,1,3,28,3,4,3,28,20,3,6,2,4,3,2,35,1,6,0,8,8,0,1,11,25,45,34,0,2,38,64,30
1,6,1,1,35,5,5,38,3,5,4,6,0,0,3,29,3,10,2,3,43,0,2,25,42,47,2,6,5,42,6,1,27,3,23,2,4,1,41,1,0,21,47,1,5,23,48,3,34,25,22,6,19,0,36,27,45,3,34,9,3,25,3,7,1,37,9,4,28,5,27,36,8,0,43,6,5,6,8,1,1,0,8,2,6,0,3,25,21,2,29,1,19,0,37,28,8,29,19,27,4,0,26,3,7,25,46,37,1,3,35,3,42,30,6,3,0,36,42,31,25,8,36,26,4,37,2,26,28,37,0,35,30,1,28,15,4,15,42,27,26,5,1,7,28,3,7,1,6,2,1,0,34,41,21,6,4,33,5,30,2,1,0,1,1,9,9,37,27,7
8,2,0,7,3,55,2,0,28,31,29,39,4,2,7,5,4,39,0,7,24,36,11,8,27,38,3,5,0,9,4,7,2,25,5,14,5,6,32,32,34,13,4,41,25,9,31,25,29,2,18,27,20,29,44,3,5,4,4,1,35,1,24,2,46,38,3,35,4,1,28,0,6,5,4,4,4,1,4,44,42,7,5,2,4,7,0,3,46,18,5,5,1,4,46,22,44,16,1,6,1,30,29,2,3,32,36,26,24,1,6,4,2,20,0,29,27,3,1,43,40,3,8,49,5,3,25,0,12,4,4,4,4,28,2,5,1,5,49,28,9,5,18,2,22,4,2,2,32,2,43,30,10,1,1,1,26,2,23,30,30,6,1,8,14,26,1,11,3,20
27,8,2,2,3,3,5,2,14,10,33,3,0,7,10,41,40,36,8,2,7,41,2,3,46,0,35,26,5,2,3,4,8,14,3,7,6,6,49,26,6,3,46,6,0,39,2,0,40,24,29,3,39,5,4,36,5,28,4,4,9,49,4,2,39,47,3,0,8,2,1,31,4,40,44,10,18,9,4,10,2,2,10,38,2,36,28,0,6,5,5,23,0,0,3,2,3,27,21,5,1,35,36,41,33,6,0,8,5,5,35,3,5,3,0,0,3,41,1,28,10,0,15,20,39,1,48,32,5,2,1,6,5,34,29,39,7,32,8,2,2,44,10,24,2,0,8,6,11,26,36,4,2,7,46,6,30,27,8,1,35,5,19,2,38,0,23,40,4,5
38,23,38,46,0,28,24,2,9,12,42,10,4,1,4,8,7,26,25,9,12,4,2,7,4,1,4,3,7,2,58,37,1,1,38,28,38,1,34,4,32,2,25,3,8,5,41,5,21,33,26,2,38,62,5,9,29,2,0,1,6,5,15,3,1,44,41,4,5,4,45,0,30,44,2,22,29,12,26,33,5,35,3,28,6,14,4,25,4,29,4,6,7,1,3,8,1,28,28,39,44,6,19,2,6,1,9,26,4,3,26,3,24,25,2,14,18,34,3,2,7,1,3,31,38,30,39,32,0,6,14,48,5,26,2,5,4,28,7,33,2,23,29,16,3,9,2,1,25,5,28,36,8,30,0,4,42,25,19,0,10,34,0,5,1,5,5,16,2,1
6,48,5,12,45,3,0,4,1,7,7,6,5,30,4,29,3,10,28,6,36,1,2,36,22,4,7,7,3,38,2,1,4,34,5,2,35,23,1,4,25,2,5,0,34,4,0,43,24,46,2,46,49,38,1,24,4,6,4,4,5,4,5,44,8,3,6,10,3,7,1,0,4,1,6,1,1,3,34,6,3,69,39,49,3,5,3,8,9,0,26,5,26,43,1,7,44,1,1,4,27,1,6,6,43,28,32,7,1,0,5,3,31,0,2,8,2,22,8,46,3,4,24,7,44,8,29,6,7,61,5,23,0,29,0,58,29,32,25,5,2,4,50,6,4,6,39,7,3,5,53,10,33,5,2,33,7,38,34,3,24,24,4,2,19,10,2,6,33,9
8,0,29,2,11,18,5,40,3,45,0,2,9,7,34,5,23,7,4,3,8,6,0,43,41,5,1,22,32,6,5,3,20,4,37,1,7,23,5,28,5,7,41,1,24,3,3,4,19,5,35,5,38,31,9,29,4,6,54,1,8,40,5,2,0,2,36,7,22,3,39,4,1,0,26,26,1,4,14,0,5,3,44,3,4,5,0,4,12,3,2,25,6,0,0,35,1,1,0,3,28,0,8,33,26,0,1,7,29,8,4,0,5,38,2,41,2,33,3,7,4,1,30,0,1,0,10,21,2,0,28,0,17,35,38,0,25,20,6,0,4,4,7,8,6,54,10,3,36,0,31,43,27,40,49,2,9,3,6,2,1,43,31,3,5,32,33,38,39,2
1,4,5,1,29,2,2,9,28,32,4,7,38,18,2,0,39,24,23,38,46,7,3,7,37,27,37,26,4,50,29,5,1,3,30,2,40,6,11,2,13,51,5,18,45,38,40,28,31,3,2,4,24,20,6,1,22,33,33,35,29,27,51,8,5,44,40,4,1,12,2,53,1,1,5,5,30,4,13,30,2,6,50,17,25,23,11,4,4,44,5,2,3,36,2,38,7,10,4,1,3,5,0,9,2,23,45,20,4,4,4,3,32,54,1,6,3,0,7,9,1,38,20,4,35,7,26,40,26,2,7,1,31,8,33,41,36,35,12,1,5,24,4,27,3,28,35,22,21,43,27,0,9,31,2,0,5,2,33,31,4,4,43,12,5,0,6,25,1,23
34,4,4,3,7,47,36,33,16,33,25,27,1,7,5,49,2,4,3,33,5,34,6,44,0,6,8,5,37,71,34,3,6,21,6,0,46,4,32,1,33,37,30,5,2,42,0,40,11,2,39,6,32,49,19,40,21,29,1,8,29,2,12,27,0,2,42,30,3,33,4,7,25,1,25,42,0,37,33,6,4,3,29,11,33,3,4,37,8,11,29,4,1,2,40,1,1,21,25,7,5,8,6,14,1,10,1,1,2,3,4,24,4,2,0,6,1,10,8,3,16,4,1,26,3,1,21,3,4,29,24,0,8,6,22,5,6,3,3,10,3,1,8,2,1,32,15,4,41,0,3,45,1,6,26,7,1,5,36,22,4,5,30,2,7,6,3,0,1,20
45,4,40,9,5,41,2,53,7,7,4,33,5,30,38,8,5,5,2,6,0,3,1,6,3,39,26,30,20,3,6,36,5,4,4,9,9,24,4,1,14,6,17,3,54,21,5,34,25,1,1,32,51,39,7,3,5,2,46,8,9,41,19,26,1,4,4,5,4,33,0,3,1,29,5,7,5,1,6,3,21,23,10,2,3,42,27,4,3,4,37,3,26,0,37,1,1,2,2,6,5,5,4,1,1,2,0,35,39,4,6,25,25,2,28,4,0,3,50,0,6,4,2,2,9,44,7,9,1,6,3,31,2,10,36,1,0,0,8,4,16,6,5,0,23,8,31,34,27,32,5,0,6,1,2,7,24,44,17,2,30,35,6,40,2,23,38,1,3,0
0,2,33,27,0,39,2,2,32,5,3,30,2,3,40,2,5,43,3,6,0,3,44,4,27,6,23,10,2,1,0,34,45,2,41,43,9,0,36,9,42,26,43,21,1,10,2,4,1,6,39,10,21,0,39,6,33,2,0,3,44,3,2,9,20,1,4,4,5,28,10,1,5,22,2,2,34,41,9,6,27,6,9,7,0,8,2,3,4,2,5,3,38,6,32,49,4,38,52,6,32,4,1,2,1,31,32,1,35,5,9,6,28,3,9,28,5,1,0,40,27,8,5,25,5,39,6,40,26,47,34,2,46,34,30,29,4,28,27,29,45,6,1,1,30,24,33,4,36,27,25,32,6,9,3,4,23,4,1,2,6,2,8,3,2,4,28,35,2,22
31,38,41,18,6,3,0,1,2,40,60,10,6,7,1,2,6,0,3,6,2,28,7,1,1,10,35,11,18,4,4,0,0,9,3,37,4,44,21,4,0,23,0,7,4,0,4,23,28,5,5,2,4,4,2,1,9,4,4,1,1,2,6,10,20,5,20,5,2,26,3,3,46,45,4,37,4,3,11,0,26,6,3,5,1,4,7,30,44,2,5,3,6,3,29,1,32,38,1,9,53,8,4,27,4,45,1,5,3,3,8,1,1,2,42,5,3,10,26,41,4,2,20,6,38,7,5,3,3,9,1,2,3,47,12,2,1,24,33,3,8,21,32,6,19,39,1,9,4,2,2,4,7,0,4,2,4,24,4,32,6,0,36,53,5,2,1,3,39,33
2,19,23,30,20,6,43,4,42,13,36,30,3,6,0,17,36,7,1,39,24,6,1,2,3,42,1,45,6,6,33,37,2,30,3,1,42,37,5,23,35,26,43,29,10,39,5,36,7,32,2,3,1,61,6,52,3,5,43,54,10,1,2,58,32,26,3,32,2,41,4,9,4,22,0,4,10,36,3,22,1,8,4,0,2,3,8,25,45,2,4,1,22,42,1,28,12,48,1,10,4,6,1,6,22,6,6,6,14,4,15,25,0,25,9,7,18,5,2,5,2,36,34,17,7,1,56,6,43,19,2,3,3,47,9,33,5,1,7,5,3,34,38,0,4,37,3,15,8,9,10,4,21,0,4,3,1,1,3,2,1,3,1,9,35,30,6,12,63,9
5,3,6,4,15,3,0,33,24,53,5,1,3,0,3,9,29,2,7,22,4,9,2,5,46,29,6,22,8,35,10,4,2,9,7,27,5,4,18,1,5,44,21,6,0,17,30,4,41,29,5,2,38,3,27,33,1,40,1,35,3,7,6,10,3,25,12,44,3,0,28,31,8,9,3,32,46,31,0,3,28,8,19,44,10,28,5,3,34,1,3,31,4,8,1,25,7,19,0,6,7,2,33,19,3,2,7,22,10,2,40,23,1,9,8,6,7,41,5,4,21,24,2,30,0,4,28,32,22,10,7,2,1,19,3,39,6,2,0,34,39,2,9,9,3,6,5,0,3,26,28,11,4,1,22,8,1,3,41,5,4,2,27,29,2,36,4,9,0,32
1,14,1,1,1,6,11,7,22,37,22,6,2,6,8,5,39,50,0,8,6,7,37,2,1,10,32,30,2,22,1,2,5,3,6,1,0,4,8,2,4,0,3,53,32,0,35,8,32,0,6,4,6,1,2,38,31,35,4,1,7,2,51,0,5,1,36,35,23,53,47,0,3,1,31,8,48,4,57,2,4,7,24,0,4,24,1,8,7,36,1,0,1,1,0,3,32,5,20,36,3,8,5,6,25,1,46,40,20,3,16,4,7,0,2,0,7,37,41,1,10,35,19,24,6,23,2,27,2,32,1,19,8,21,28,3,28,6,4,33,37,4,5,1,5,4,2,47,8,5,7,7,1,48,27,33,6,21,18,0,36,2,2,2,2,8,1,5,3,5
28,5,3,35,5,0,1,3,2,3,45,34,27,41,8,3,8,2,0,3,3,2,1,28,5,3,4,0,0,34,3,4,2,9,1,11,9,8,29,10,40,24,4,1,31,0,5,3,53,0,1,28,10,36,7,9,2,9,0,3,34,1,21,2,31,48,29,28,24,26,50,5,30,32,6,20,0,2,3,30,31,33,3,22,4,6,2,2,2,9,29,21,22,26,4,3,47,10,3,52,1,22,4,37,4,4,49,5,44,8,25,0,4,17,11,4,8,41,40,6,2,18,36,11,3,7,30,1,43,2,28,2,28,3,35,32,38,8,2,31,35,5,30,36,4,28,8,24,6,0,19,3,5,30,44,4,39,36,0,5,33,33,8,40,13,0,4,32,3,4
