81
117
93
2
1
3
8
77
78
3
78
6
0
76
1
9
3
71
8
68
94
102
11
76
11
84
10
92
94
6
42
101
5
6
4
1
88
106
108
10
97
10
3
68
8
82
43
98
80
81
20
43
1
76
10
1
92
107
2
10
7
68
7
82
9
9
95
108
67
104
80
85
10
6
70
10
12
63
7
88
92
67
61
98
10
7
87
13
7
6
2
104
79
87
10
2
16
9
