10
1
73
23
3
100
3
8
4
12
5
5
4
80
76
89
76
66
95
66
11
89
108
7
7
37
6
76
8
83
76
52
7
56
3
5
3
7
10
7
61
6
95
16
83
10
6
5
8
4
70
66
77
87
6
109
2
82
81
107
5
10
6
84
69
9
79
8
101
77
80
82
9
9
76
48
78
5
72
9
7
93
95
86
81
10
87
1
104
9
5
68
4
74
8
89
4
0
