8,84,12,77,72,88,9,90,92,7,115,74,83,88,14,17,84,2,87,5
70,52,4,10,14,5,14,7,0,9,83,85,10,103,3,10,112,9,14,15
125,12,95,11,12,91,61,9,14,112,6,5,10,4,23,9,104,45,6,98
1,97,74,3,13,74,10,4,102,7,8,13,74,95,4,12,9,11,70,111
8,110,82,87,10,15,10,81,63,62,11,13,73,8,100,14,57,93,5,103
91,105,8,79,14,10,10,102,113,99,6,11,4,89,64,6,5,17,1,14
14,85,107,113,7,68,8,79,101,7,18,76,1,89,79,5,2,74,11,93
9,106,13,10,89,80,92,10,102,72,14,85,92,91,2,81,15,7,10,16
99,5,10,4,108,109,81,100,10,7,7,14,74,61,8,13,12,77,91,14
77,81,70,90,75,10,10,8,8,13,98,36,13,6,10,74,93,79,7,0
69,9,11,13,107,78,56,13,84,79,59,4,104,68,12,5,13,84,14,8
99,10,91,101,11,9,43,78,63,4,82,14,8,16,11,77,119,95,13,9
14,8,95,61,74,80,12,12,9,17,4,6,71,88,4,15,87,105,12,10
86,65,92,88,5,92,9,106,7,1,9,75,86,12,81,93,50,81,102,60
5,88,16,9,98,66,88,76,10,12,7,87,73,9,74,70,13,19,79,70
10,5,78,102,10,4,79,7,80,12,79,90,102,67,74,6,8,6,8,97
96,15,72,92,11,10,93,2,88,16,7,12,92,8,11,9,5,7,11,3
66,45,10,94,18,11,57,10,8,14,6,69,14,8,2,51,85,100,74,97
79,8,68,11,96,74,7,16,101,6,94,4,1,4,8,112,96,14,4,8
13,97,8,12,79,13,10,93,10,8,7,97,68,8,109,104,78,106,5,5
106,19,88,52,83,91,78,95,8,11,10,2,101,72,78,9,10,83,9,12
11,67,85,82,116,7,65,32,98,87,10,75,13,6,90,98,10,91,15,8
76,98,80,96,89,11,28,8,11,14,97,8,8,17,9,106,10,5,97,14
6,7,8,102,72,8,11,103,82,94,92,87,85,70,11,17,5,93,4,15
100,7,1,70,6,85,9,79,10,9,6,106,14,13,88,13,103,5,9,88
7,83,7,11,5,16,68,10,71,18,33,10,20,71,100,13,0,9,10,14
119,13,104,63,86,9,4,93,32,13,7,86,11,94,10,9,12,83,9,8
96,5,90,9,7,10,85,101,7,37,4,99,92,11,71,9,95,8,3,110
8,10,4,104,79,8,9,98,7,50,10,113,70,12,87,3,16,103,17,86
13,13,103,105,9,10,6,11,103,114,87,11,12,95,100,95,119,6,70,9
2,74,71,2,85,12,93,13,80,89,84,0,100,99,81,12,72,108,70,13
106,3,92,116,94,13,105,80,98,78,6,16,101,14,85,93,104,85,8,10
78,92,20,8,89,10,91,78,5,11,92,100,79,77,12,107,3,9,4,86
9,42,6,11,91,16,9,69,17,83,62,114,84,65,60,64,96,11,13,98
9,79,77,5,97,91,53,18,87,88,10,10,10,12,85,11,10,83,8,12
16,18,64,15,11,10,115,12,9,13,98,14,85,9,7,108,86,11,4,13
98,11,8,106,4,109,12,12,9,10,18,98,90,7,14,71,80,92,5,15
112,76,10,12,15,93,11,8,5,10,3,5,15,9,10,10,3,8,62,6
112,9,78,77,63,72,93,70,106,14,5,17,7,94,85,15,7,8,5,7
76,11,88,82,98,9,11,71,18,118,75,9,12,8,5,9,6,122,95,65
12,16,112,5,110,107,9,101,93,0,79,8,106,1,16,11,91,7,106,96
78,18,11,93,9,11,12,8,13,33,96,97,16,0,5,12,14,100,6,16
97,89,5,107,11,8,1,7,101,9,99,4,77,86,87,13,1,13,6,87
6,91,93,98,9,14,69,75,81,91,13,11,116,13,12,10,97,92,9,113
108,110,92,43,13,4,102,4,3,6,3,71,13,18,9,106,91,7,89,13
6,99,13,83,75,13,90,15,88,11,73,15,95,85,97,103,9,7,11,99
5,94,13,97,11,4,74,9,101,8,4,87,70,32,6,78,10,57,25,13
10,92,103,91,77,13,14,85,90,74,84,9,94,6,66,8,97,93,110,12
0,14,15,11,105,86,18,15,7,9,65,14,2,9,61,0,94,6,9,10
9,11,83,80,88,12,76,109,10,110,99,5,98,11,13,14,8,121,85,9
102,8,12,110,93,43,43,8,6,93,9,71,6,13,11,13,67,66,73,5
