3
1
62
11
91
7
114
11
3
4
92
60
10
3
7
9
88
17
3
13
5
62
7
10
93
60
12
75
8
10
5
7
7
105
90
4
87
101
96
72
6
91
64
87
7
66
69
102
1
72
82
86
6
115
9
88
10
85
5
6
72
12
10
84
72
81
83
5
106
3
89
9
60
100
63
90
85
81
6
7
9
82
7
96
2
76
88
8
6
9
95
7
99
89
83
96
12
7
