58
4
106
2
1
7
2
15
10
8
70
90
24
78
10
10
91
3
73
79
6
4
6
71
11
94
103
7
9
8
66
68
81
57
18
8
72
9
10
47
5
4
90
8
78
5
5
55
5
70
7
96
69
62
3
13
1
7
9
80
3
72
5
2
51
6
76
7
11
56
2
2
77
6
71
4
70
70
5
7
0
7
63
65
2
46
5
11
23
4
2
83
66
8
7
5
1
80
