3
1
66
9
122
8
90
17
0
8
12
96
13
94
93
83
93
18
14
77
121
10
80
79
7
3
19
68
10
86
64
6
66
92
9
57
84
5
73
109
110
109
90
14
10
106
9
97
27
8
9
88
10
99
11
12
91
89
77
7
90
117
73
12
98
112
16
83
9
3
15
12
14
10
10
14
84
87
9
8
98
4
5
107
82
85
76
10
1
72
9
12
6
9
10
92
67
58
