13,1,2,16,0,16,3,2,0,2,2,0,31,0,1,1,3,18,14,1,2,2,3,1,2,1,0,36,3,0,2,11,0,3,3,3,21,1,0,0,0,1,0,0,4,24,1,3,3,30,14,15,0,11,51,1,5,0,3,1,0,17,29,0,0,0,4,0,0,1,18,0,1,4,24,3,23,1,1,1,14,5,4,3,0,1,2,22,7,0,3,3,1,0,0,1,2,3,1,34,2,1,0,0,14,32,21,0,2,13,0,5,3,19,0,1,1,4,1,2,0,18,3,17,2,22,6,6,7,16,1,5,2,1,0,2,2,32,0,3,2,2,12,27,2,2,3,0,31,3,0,1,3,3,0,0,3,0,1,0,21,17,1,2,0,23,0,18,1,21
0,1,0,2,22,2,0,0,1,47,1,2,2,1,13,13,0,0,0,34,0,0,1,0,24,26,0,0,1,2,35,1,1,1,3,2,0,20,0,3,3,20,5,3,0,0,0,29,5,16,2,3,1,3,1,7,19,2,2,4,1,2,2,3,0,2,4,2,14,3,0,2,1,29,0,2,0,3,1,1,1,3,1,31,21,2,2,3,20,2,0,14,22,3,6,2,10,3,0,0,17,0,2,1,15,5,2,21,23,3,1,3,1,2,2,3,1,17,18,18,2,2,1,50,4,0,1,4,0,25,29,13,4,1,1,2,1,2,0,0,3,26,30,12,3,3,7,1,1,2,0,2,0,0,21,2,0,1,2,0,21,1,3,20,0,2,1,1,2,2
1,5,0,1,0,0,0,1,22,1,22,23,2,0,22,0,1,0,30,2,3,34,0,0,0,3,5,27,0,0,2,0,14,1,25,36,18,3,23,3,0,10,1,0,26,2,2,1,3,2,2,0,0,13,21,0,0,1,1,0,0,2,2,4,2,1,1,1,24,1,0,0,0,1,2,0,0,0,2,2,2,0,2,1,3,0,17,0,0,1,1,1,19,1,0,5,1,0,0,1,18,4,0,1,1,0,2,15,0,0,2,3,3,2,0,1,45,3,0,3,0,1,0,2,28,1,2,5,2,0,1,2,5,16,17,1,28,2,2,1,0,0,1,9,23,0,0,0,0,1,1,0,28,4,3,1,16,2,3,2,4,0,3,1,1,24,0,0,0,0
1,4,0,2,2,1,3,0,0,3,2,30,2,1,0,0,2,2,49,0,0,0,0,1,3,2,1,2,2,2,2,1,29,3,0,22,18,2,15,39,1,2,0,3,25,6,2,15,1,7,0,1,2,1,18,2,1,2,23,1,0,0,6,1,0,19,1,0,3,3,0,4,8,18,3,2,0,2,1,1,4,3,20,15,1,0,1,0,21,0,1,1,4,1,2,0,3,3,0,0,1,2,1,25,1,4,29,5,1,0,29,8,2,1,0,0,1,1,20,32,1,4,1,3,11,0,0,2,0,17,0,2,0,1,6,21,20,0,3,1,2,0,1,1,18,26,2,1,3,1,16,1,2,2,22,0,0,0,18,2,0,0,3,0,25,4,23,1,2,4
3,25,0,24,2,19,1,0,0,1,3,2,29,24,2,0,2,3,8,2,1,5,1,0,1,1,21,33,1,0,3,10,0,3,20,0,21,1,27,3,1,5,13,1,0,1,0,29,2,0,1,0,0,0,0,1,3,3,14,2,0,2,0,0,1,2,25,0,0,1,1,18,0,0,26,6,4,3,0,2,2,0,0,22,2,2,3,0,2,0,2,17,0,27,5,26,1,0,27,0,16,1,1,24,1,0,2,29,38,11,1,2,2,2,2,15,16,3,3,1,0,12,18,1,3,1,0,2,3,22,19,18,0,11,0,1,1,1,3,0,1,3,22,0,20,1,2,2,1,1,2,4,0,10,1,24,10,37,2,0,2,1,0,0,4,2,0,5,0,1
1,4,1,5,1,0,3,1,2,0,2,1,0,1,24,3,0,11,2,0,2,4,0,8,0,5,3,5,4,0,2,3,2,0,6,0,1,23,2,6,25,1,0,2,3,0,16,4,1,1,1,23,2,1,2,2,5,2,0,18,1,1,0,2,1,0,16,2,1,3,13,0,14,4,9,16,16,1,0,2,4,23,2,22,0,1,2,2,12,1,0,36,0,2,17,5,0,24,6,1,29,1,1,0,3,26,2,0,0,16,4,19,0,28,0,18,21,2,2,2,0,18,0,36,0,1,1,0,1,23,0,17,0,0,2,4,1,27,1,5,0,3,2,16,0,0,1,19,2,4,0,3,1,0,19,3,21,0,2,15,18,1,36,0,2,0,1,0,1,23
4,1,1,2,3,2,2,0,1,5,3,1,2,1,0,1,0,4,2,0,1,0,0,1,1,19,4,0,2,28,0,2,1,0,1,2,0,0,22,1,2,3,0,1,0,2,4,0,38,1,14,0,4,0,16,1,1,2,1,2,18,2,3,4,20,0,3,3,0,2,6,6,2,0,1,0,34,1,3,3,0,2,1,1,24,3,1,17,1,3,1,0,1,1,3,5,24,1,1,3,3,2,0,1,1,2,2,1,0,3,22,3,23,1,2,10,3,5,21,17,1,2,2,3,2,1,2,3,2,1,4,41,2,4,20,4,0,1,4,0,1,1,0,4,0,1,1,2,0,2,2,7,1,31,0,1,22,25,3,2,21,30,2,0,1,0,3,2,1,0
1,2,1,26,1,5,0,1,4,2,3,0,1,0,17,1,11,3,24,21,1,22,0,2,2,0,21,2,0,0,16,0,18,14,22,9,3,6,0,0,2,1,4,1,4,0,2,2,0,21,0,1,30,1,24,0,22,1,12,1,0,5,1,3,0,1,2,0,3,14,0,2,2,3,5,28,22,11,4,2,19,3,23,1,2,1,24,3,0,2,3,1,22,3,22,1,2,24,3,11,0,1,3,21,0,24,0,3,3,11,14,1,2,1,1,26,1,2,40,0,19,1,2,1,30,1,22,0,1,2,0,1,4,0,2,0,6,3,0,2,20,2,4,1,0,1,23,2,0,2,22,0,4,13,5,2,0,0,15,2,4,11,17,18,0,1,2,27,2,0
2,3,1,16,1,0,1,2,18,32,0,0,0,4,1,11,0,3,2,3,2,1,3,3,2,28,1,10,3,12,15,21,2,1,0,0,3,0,0,6,1,20,4,15,0,1,9,17,0,0,0,0,37,23,0,0,0,0,1,1,5,3,1,2,0,15,1,1,3,3,1,6,0,0,14,0,1,0,2,5,1,1,2,3,2,2,0,1,0,13,12,1,0,34,29,0,4,2,4,0,0,1,1,2,0,1,2,22,0,0,0,2,2,2,12,1,1,1,2,16,7,19,1,1,3,0,1,0,19,4,20,1,2,1,0,3,0,26,2,2,1,2,22,0,0,3,35,0,1,0,2,1,13,0,19,25,1,23,0,1,1,29,19,35,13,17,13,0,1,3
1,0,5,26,26,0,0,22,1,0,0,2,3,0,1,3,3,2,17,2,13,17,12,0,5,8,0,14,2,0,1,1,25,1,2,0,1,16,0,27,1,24,0,2,29,1,1,25,3,2,1,25,1,5,21,1,2,1,1,1,1,39,1,0,13,1,3,12,5,0,2,3,1,34,1,16,1,1,0,21,16,0,0,3,2,2,2,1,30,1,8,4,0,1,0,3,2,4,1,2,1,27,1,1,3,0,1,1,38,2,2,1,0,0,2,1,27,0,2,1,1,18,1,2,19,3,0,3,6,2,5,0,1,1,1,1,3,3,4,1,1,0,3,1,2,34,14,1,1,2,0,1,3,4,3,1,5,28,1,0,2,1,2,13,2,0,27,0,5,1
2,22,9,2,2,25,3,5,19,1,25,7,4,2,14,1,2,25,4,3,11,2,1,1,2,0,22,20,15,1,26,14,0,4,3,7,2,18,1,9,3,0,0,1,3,1,0,2,4,3,2,19,1,0,3,1,0,0,2,1,2,2,0,21,4,24,0,0,22,13,2,1,0,12,1,3,3,0,11,0,0,0,2,0,1,1,0,2,0,1,0,48,12,0,0,3,1,5,1,4,7,3,25,2,1,1,2,3,0,2,12,1,0,2,6,2,1,0,2,21,0,3,0,2,4,10,3,3,1,0,0,1,25,3,2,1,0,25,26,2,10,0,0,1,0,4,2,28,12,19,4,0,2,0,16,2,3,5,2,1,3,1,18,2,1,16,0,18,2,0
4,2,14,3,0,0,0,1,0,0,2,0,0,2,2,0,22,1,1,0,0,2,4,3,3,16,3,1,12,35,1,0,2,2,26,1,0,3,32,3,3,0,5,1,1,5,2,14,3,33,19,22,1,1,0,23,0,2,3,7,29,3,2,2,5,1,0,4,0,1,2,18,2,1,1,13,0,0,0,0,1,1,1,1,3,2,0,0,10,0,1,4,5,0,16,21,6,10,3,1,1,1,20,4,4,0,1,18,1,20,0,9,2,14,1,1,17,2,2,2,0,3,1,4,17,20,1,15,0,1,1,1,0,2,0,0,4,21,2,4,22,4,41,0,1,4,0,2,0,1,1,8,2,0,0,30,14,4,18,1,18,21,1,31,0,12,3,3,28,0
14,2,23,3,3,0,0,12,30,2,0,3,23,24,0,1,0,0,2,7,21,0,1,2,2,0,1,0,0,0,14,3,0,0,2,0,1,1,3,4,2,2,1,14,1,3,0,2,1,0,3,0,1,1,3,0,0,0,4,0,0,2,0,0,28,2,0,1,1,1,0,1,0,0,2,0,4,0,3,0,23,1,13,22,2,2,2,2,0,28,6,15,2,1,26,3,4,0,3,1,23,0,0,0,0,1,2,0,1,26,0,1,28,4,0,0,14,0,0,1,19,4,1,21,1,7,36,0,2,0,2,42,4,21,3,2,4,40,1,2,18,0,7,0,0,0,2,2,1,3,4,24,3,7,1,5,0,0,1,2,14,0,8,1,2,2,2,2,2,1
0,0,23,4,21,4,1,4,30,16,1,0,1,2,0,7,2,3,1,29,0,22,2,13,1,3,1,0,2,0,0,19,28,10,2,1,2,0,34,7,9,3,4,0,2,2,4,1,1,1,19,0,1,6,0,1,1,3,6,1,0,1,3,21,13,22,3,1,1,5,4,0,3,4,0,0,13,29,2,5,28,5,0,2,4,0,18,1,2,1,15,2,2,3,29,1,0,6,0,30,6,1,1,2,2,2,0,4,1,0,2,0,2,2,4,0,0,0,2,27,2,22,4,0,25,1,3,3,20,0,2,2,0,3,15,6,0,3,0,0,3,3,0,2,2,12,4,0,1,1,0,2,3,1,5,0,35,5,1,1,0,1,2,29,0,33,2,0,1,0
1,2,1,3,0,2,2,2,0,4,1,0,0,4,3,9,5,0,26,1,18,1,0,3,23,2,0,1,0,2,21,0,6,10,0,3,0,1,0,17,33,2,20,0,3,1,2,2,0,30,2,1,15,0,5,4,4,3,1,5,21,2,1,20,25,0,0,1,2,3,6,28,28,1,2,17,36,1,4,22,9,17,20,0,25,1,0,1,3,0,0,28,1,2,1,3,1,3,0,1,1,1,28,0,1,22,0,11,5,5,0,4,0,28,1,0,1,0,23,2,1,5,19,11,1,25,19,1,1,26,1,0,16,1,1,1,1,1,17,0,18,0,3,1,1,18,4,1,1,7,19,1,4,2,1,3,1,3,4,1,0,0,1,1,6,1,9,10,0,4
4,1,0,3,23,0,0,8,1,18,1,2,3,1,3,3,1,3,0,0,23,2,5,0,2,13,1,1,4,3,3,2,1,3,4,19,0,0,3,25,1,14,3,22,4,0,24,1,18,1,1,2,6,32,1,0,1,20,28,1,2,0,4,2,1,4,0,1,19,0,16,3,1,0,18,1,1,2,1,1,1,33,0,1,16,1,0,2,0,5,1,2,1,20,1,18,1,3,0,3,28,16,2,24,4,1,2,2,3,20,2,29,2,22,4,1,3,0,0,2,23,5,12,0,4,2,2,26,1,0,4,4,2,1,1,22,0,4,2,1,20,0,3,23,3,1,1,0,1,1,2,1,0,1,25,1,1,14,15,20,0,0,3,34,1,0,0,0,0,3
1,2,16,22,0,0,23,1,0,1,1,5,17,0,0,10,0,3,0,2,1,0,16,0,2,3,13,0,2,9,10,24,2,19,3,0,17,0,22,1,1,15,4,21,1,1,0,2,1,0,0,20,37,1,2,1,2,1,2,4,3,1,0,0,0,1,12,36,8,1,1,1,0,0,3,0,1,1,2,2,2,1,0,24,0,1,1,3,2,18,1,16,3,1,2,1,0,4,0,0,3,0,0,0,0,12,21,2,25,4,24,0,0,1,1,1,1,5,0,0,0,3,1,2,0,25,2,2,2,4,14,20,1,1,2,23,3,3,22,1,2,0,0,4,2,0,4,3,2,0,17,25,0,5,0,26,1,0,5,2,30,0,2,2,0,1,4,0,3,3
2,0,1,7,22,13,1,9,17,19,1,15,1,1,1,2,4,32,2,13,3,0,1,0,4,3,3,1,3,5,32,0,1,2,2,1,8,1,0,1,24,5,1,12,0,2,17,0,4,0,1,2,0,4,24,0,2,2,18,2,0,1,1,0,2,2,1,16,5,3,1,3,1,1,18,20,20,0,2,3,3,3,23,1,1,26,2,2,19,14,4,2,2,1,24,4,3,0,21,1,17,31,0,0,1,0,17,1,9,0,0,40,13,17,1,48,2,15,2,14,2,3,3,1,0,0,1,0,33,0,0,4,0,1,2,28,1,0,2,11,17,22,0,3,20,1,1,0,2,1,12,1,9,0,2,0,2,18,0,2,9,2,1,1,2,4,0,0,0,2
3,3,0,0,1,2,4,0,3,4,2,1,0,2,0,1,1,5,1,2,4,1,1,0,21,14,5,23,1,1,0,2,3,2,16,3,4,27,23,25,2,0,0,2,1,0,2,3,0,1,1,0,2,18,0,56,24,0,0,0,2,0,3,2,0,0,0,1,34,0,0,0,5,26,0,21,1,2,0,1,2,39,17,3,0,5,0,0,2,1,2,1,20,0,3,1,1,0,2,21,1,1,2,1,2,2,1,13,16,0,1,0,3,0,0,1,0,0,0,3,14,2,18,0,17,0,32,1,3,25,2,0,2,15,0,4,1,0,5,2,14,3,3,1,2,2,0,2,0,0,2,0,22,3,0,2,20,8,16,1,0,3,1,0,0,4,1,1,0,0
5,9,4,2,1,2,0,4,14,1,13,0,15,1,1,1,23,2,0,0,3,1,16,6,19,7,5,2,2,15,19,6,25,1,2,0,4,37,1,0,1,17,1,5,0,0,2,2,6,1,1,1,1,5,1,24,1,2,0,1,2,10,1,0,2,0,3,20,1,0,14,2,2,5,0,2,0,4,3,23,1,11,2,1,20,2,1,0,1,2,5,0,1,0,14,0,3,1,1,1,3,1,16,2,24,1,1,0,18,1,15,0,29,2,1,2,1,0,0,1,0,20,4,1,0,1,2,1,1,1,0,0,12,4,2,14,19,21,1,0,3,3,2,1,1,18,1,5,2,0,1,3,1,31,33,0,1,3,1,3,2,0,1,22,12,17,3,1,2,2
0,2,5,4,1,19,1,19,0,2,0,0,3,2,29,1,3,26,5,4,4,3,18,13,0,1,24,1,1,0,1,1,39,3,39,2,0,1,3,7,0,0,0,0,2,1,5,9,0,20,4,0,1,0,1,11,20,2,2,2,29,4,0,2,0,0,4,2,3,25,2,9,0,2,23,3,0,2,0,0,0,3,4,0,3,1,5,1,3,3,0,3,26,28,3,4,19,1,24,19,2,5,3,4,0,23,21,0,2,3,1,1,13,1,1,3,1,4,2,3,0,11,2,1,0,0,16,0,0,1,21,1,0,0,0,32,2,1,3,1,1,3,4,3,21,4,1,1,7,1,0,14,1,1,2,1,3,2,2,3,31,20,2,3,2,3,2,0,4,19
6,20,0,22,1,1,10,2,1,2,8,0,15,0,2,5,2,0,17,13,25,4,1,0,0,1,1,2,19,0,1,4,1,2,25,1,0,0,0,1,2,0,20,32,0,4,3,0,0,23,0,0,0,23,4,1,0,18,1,3,23,0,7,0,1,2,3,0,20,19,1,17,1,1,1,1,0,2,10,0,6,0,0,0,0,15,17,27,20,1,0,1,0,1,8,33,2,0,0,4,3,3,0,2,1,2,5,1,28,30,1,29,1,2,4,1,1,0,0,1,20,2,0,18,3,0,1,0,18,25,0,29,0,0,0,2,3,0,0,2,1,5,0,2,1,18,3,22,3,1,0,0,1,20,19,0,33,0,2,0,14,2,0,0,1,0,24,12,20,1
1,3,1,1,26,28,3,0,1,2,1,36,1,40,25,5,3,2,4,14,0,6,2,4,0,2,0,1,3,4,4,2,1,2,2,18,2,30,25,2,0,1,1,2,0,0,0,2,43,1,0,1,2,1,2,1,0,0,4,11,1,0,1,0,13,2,3,0,1,1,5,5,1,0,2,0,0,3,17,6,1,24,11,14,2,0,0,2,0,2,3,4,1,4,1,0,1,17,18,28,1,18,0,0,20,32,2,0,3,2,29,1,3,1,0,19,3,0,2,0,3,0,3,24,6,28,1,0,32,0,3,15,2,0,0,3,0,23,33,1,2,20,1,37,24,1,20,1,0,1,0,1,3,0,2,0,1,1,3,0,2,1,2,24,0,17,1,25,0,1
3,0,1,2,0,1,3,2,21,3,4,1,17,0,20,0,0,26,1,0,21,19,3,31,1,2,2,3,6,1,18,0,0,3,21,0,1,3,0,0,0,1,3,3,3,23,25,0,1,0,20,2,26,42,1,1,0,2,0,3,2,1,14,2,28,19,2,1,1,3,18,1,0,39,15,23,4,3,13,1,22,0,4,1,12,0,0,2,0,1,3,45,1,21,0,1,24,0,17,1,4,24,5,0,3,1,2,3,15,34,18,3,25,22,2,2,2,3,2,0,3,0,2,3,2,1,0,1,3,1,3,1,0,0,23,3,1,4,28,1,0,0,4,0,18,3,0,1,24,3,0,1,1,24,2,1,0,0,2,0,10,0,34,3,0,1,8,0,1,2
