5,7,7,4,4,41,5,6,28,8,2,4,19,2,48,7,0,7,24,5
6,3,3,32,37,58,0,0,1,3,36,3,11,27,33,1,4,1,8,4
32,35,6,36,0,7,30,5,3,6,6,22,2,37,39,2,3,45,32,44
27,19,56,5,8,4,29,9,5,32,38,38,1,1,29,7,5,34,36,1
4,3,6,8,25,43,3,5,4,36,2,3,1,29,32,40,32,2,3,31
41,4,53,3,24,16,0,7,28,0,8,2,4,9,12,44,4,2,12,4
42,5,1,4,27,0,7,52,4,10,25,8,6,25,5,5,26,34,17,0
5,1,5,9,8,9,3,5,34,6,0,6,10,19,4,5,6,1,9,36
31,2,6,0,30,8,8,7,30,16,5,36,4,4,1,47,1,40,8,4
35,36,21,4,4,46,24,2,40,35,5,4,7,5,1,5,5,20,0,9
1,24,35,3,25,22,4,7,6,0,2,1,5,0,0,4,10,40,48,3
5,3,6,21,19,3,5,1,42,18,0,25,56,1,1,5,3,0,5,7
7,29,3,42,23,26,3,15,6,41,31,28,7,19,38,8,5,44,6,13
17,7,16,1,31,30,20,1,6,30,12,1,4,21,5,25,36,0,47,2
0,31,19,1,36,0,41,4,25,3,3,31,34,3,2,11,4,32,9,5
37,40,5,4,1,4,39,37,14,37,7,8,1,8,40,4,5,30,16,7
13,1,3,7,8,6,4,42,20,31,37,2,13,6,4,10,29,34,6,35
3,37,1,1,5,1,25,27,0,39,6,6,38,4,24,9,2,15,31,6
8,17,5,5,6,32,7,29,48,29,6,6,48,20,6,69,37,16,1,27
8,7,5,1,27,47,10,39,6,9,6,36,5,5,9,20,39,7,22,1
4,33,5,8,8,51,11,1,9,1,38,29,5,6,0,2,4,7,5,1
37,6,41,2,6,22,28,19,6,2,4,0,27,49,1,4,5,5,3,19
2,2,47,9,7,33,44,30,20,0,3,4,6,3,2,6,3,5,28,3
4,2,0,13,38,3,12,0,2,8,35,8,6,34,2,41,1,4,34,34
6,32,6,3,10,2,41,23,32,0,19,3,42,34,29,35,33,2,4,2
2,5,49,10,33,32,7,0,8,4,41,4,2,18,3,48,1,43,24,8
7,34,1,12,10,5,6,9,7,31,3,6,28,4,42,31,8,0,35,31
3,2,4,6,2,0,24,8,10,2,6,5,19,24,29,8,1,1,3,3
5,4,29,1,1,2,34,20,43,29,5,24,1,57,33,9,2,2,36,34
0,0,8,20,8,5,45,18,2,31,31,9,5,1,9,8,5,0,8,52
33,9,9,3,2,10,25,5,5,10,17,3,27,11,1,38,47,9,26,4
28,9,5,5,4,19,6,7,5,30,1,25,45,41,6,5,6,4,2,3
4,7,6,39,7,35,37,42,1,6,26,54,4,13,38,4,54,3,47,0
2,9,19,5,7,20,1,34,7,5,5,3,22,3,10,9,5,2,2,8
26,7,45,23,1,34,2,6,24,8,2,9,2,3,10,18,21,8,26,2
2,21,6,5,3,10,50,39,17,1,4,2,19,2,7,4,31,3,20,39
41,2,3,7,5,9,41,0,8,3,29,6,10,5,7,40,39,5,7,5
32,7,5,0,48,2,8,2,29,41,23,37,3,7,28,40,1,3,0,33
12,32,6,5,6,5,17,38,4,27,0,8,32,1,9,0,6,49,1,4
1,27,5,30,39,3,28,39,3,33,26,30,30,5,37,18,3,8,35,33
29,3,9,24,25,4,2,23,3,1,27,18,26,6,0,20,27,3,2,45
28,50,6,4,2,1,9,58,4,26,3,23,34,1,3,32,28,0,35,2
55,4,6,10,5,6,0,3,5,45,7,4,45,0,18,6,3,7,6,29
3,6,23,4,34,1,11,31,34,39,7,3,39,37,9,1,2,21,5,1
1,7,9,41,16,35,41,31,26,2,1,6,6,21,17,4,2,2,25,0
2,30,44,11,4,9,23,0,2,2,34,2,6,5,25,4,1,45,32,7
20,5,7,0,8,1,49,46,4,0,0,28,4,1,26,4,7,10,1,0
0,3,3,7,4,36,7,3,4,2,4,6,24,17,6,67,2,41,2,4
6,1,1,10,8,1,2,39,26,6,1,3,9,3,17,3,6,2,10,7
6,34,4,6,5,4,8,42,6,9,10,5,1,11,0,27,3,5,4,14
28,5,17,44,3,1,7,2,6,40,40,40,4,0,6,23,5,1,23,0
1,8,1,8,30,3,9,15,7,13,42,6,4,6,1,6,7,2,4,2
10,3,3,50,4,3,41,33,27,5,11,51,0,3,6,21,1,8,38,7
18,16,6,15,24,5,4,30,0,37,32,27,40,4,4,5,34,38,2,10
45,10,1,1,4,2,33,4,3,32,3,1,6,7,29,4,29,0,5,43
35,1,10,5,0,5,33,4,49,37,6,5,5,8,4,2,4,39,34,56
28,3,12,5,20,8,19,2,7,4,10,1,10,5,35,0,1,7,5,44
4,40,0,39,9,7,36,37,31,3,6,28,2,6,31,6,6,28,2,34
7,7,29,3,1,7,29,3,3,8,3,25,12,15,7,4,7,54,1,47
6,49,6,0,0,4,18,32,9,5,32,3,6,29,5,6,2,65,5,32
5,7,9,27,2,33,10,45,2,5,6,30,2,1,9,5,33,3,31,9
33,6,6,19,4,5,9,38,2,53,36,9,7,46,0,0,3,1,1,35
10,2,4,4,6,37,7,38,2,39,4,3,9,4,6,6,37,1,55,5
4,45,7,26,37,3,24,53,4,39,25,4,30,37,20,7,6,5,34,26
5,5,6,7,25,3,0,4,19,37,33,2,7,25,38,37,3,30,24,2
2,4,3,8,8,4,4,6,0,5,28,5,4,3,5,7,10,45,7,40
52,5,8,23,45,2,7,3,5,45,4,13,3,26,41,0,0,5,8,61
4,5,2,5,37,35,8,23,24,49,6,37,27,4,9,32,10,42,3,2
25,5,1,19,6,27,37,6,43,39,21,5,26,32,29,29,20,5,28,29
8,7,2,1,33,6,0,30,0,5,42,32,2,8,4,44,4,5,0,40
51,5,0,0,45,0,7,10,0,0,5,41,7,35,4,5,34,1,22,3
30,29,9,1,24,3,6,32,9,9,5,3,2,32,1,32,45,22,40,1
37,22,44,5,4,6,1,43,25,54,4,22,51,19,16,9,5,0,25,2
0,35,4,21,8,35,4,32,4,26,24,2,6,36,28,7,38,7,2,28
2,33,8,3,14,5,1,3,4,30,1,1,6,2,33,12,46,10,1,6
5,4,27,9,0,8,28,4,6,17,4,2,0,7,3,0,2,7,0,3
8,0,24,3,34,43,6,27,40,5,39,38,44,2,6,33,6,4,37,8
3,32,1,8,4,19,9,2,3,4,3,3,22,3,1,3,7,38,9,42
21,3,39,38,29,16,8,2,3,4,2,4,0,28,43,2,25,3,7,31
