8
8
4
125
1
70
91
9
99
77
7
69
14
99
5
10
66
96
77
86
14
79
76
6
11
86
13
106
96
13
7
119
8
12
100
9
16
2
78
99
9
106
12
78
98
112
79
112
76
10
5
97
108
14
6
6
67
0
0
102
9
61
11
103
68
81
99
86
16
3
1
10
15
17
14
105
8
78
3
72
17
84
9
70
106
22
14
12
13
6
82
6
10
74
21
106
8
11
