74,11,85,10,61,80,116,5,12,12,87,6,8,15,4,6,92,7,77,79
7,63,9,9,104,12,82,11,76,92,90,95,77,77,88,5,94,78,89,95
5,15,6,14,14,13,10,109,103,9,108,96,9,94,89,90,85,11,6,13
11,8,84,94,7,93,84,10,15,8,77,14,12,101,10,75,8,11,10,96
9,97,8,4,15,85,10,9,89,102,5,94,13,90,13,81,107,9,12,77
98,10,94,18,88,118,7,13,75,82,12,7,112,9,94,97,98,96,2,99
9,100,11,92,3,79,1,84,2,4,10,11,7,82,90,95,13,82,13,9
13,9,54,84,78,9,108,8,94,8,78,99,90,91,6,105,107,101,110,7
79,79,15,10,11,67,11,101,10,75,9,9,11,6,108,13,12,10,80,16
97,15,15,77,102,100,108,74,6,6,18,90,102,101,12,14,9,3,9,6
9,95,9,99,110,81,2,5,89,62,106,49,100,106,80,8,77,79,9,89
50,72,12,14,11,16,81,10,113,17,93,8,109,87,110,84,73,15,87,95
81,106,14,108,12,98,9,116,105,2,7,109,10,101,9,100,96,67,10,123
76,10,98,9,11,73,81,78,13,14,14,13,91,109,9,80,9,10,7,84
76,16,9,11,12,11,13,10,85,10,106,82,5,12,9,74,14,86,109,10
111,91,8,98,87,84,6,12,84,8,102,92,78,34,106,10,89,7,7,8
97,84,97,13,13,5,109,92,12,100,9,8,11,94,11,10,8,7,94,12
10,6,12,98,90,10,7,89,100,21,101,13,76,64,104,93,5,105,12,10
15,3,1,7,107,99,15,71,8,108,98,77,16,10,81,77,13,73,89,98
87,8,5,109,13,14,78,9,89,8,86,17,7,12,9,75,82,11,9,11
14,13,107,9,99,14,11,100,13,103,7,75,96,74,7,69,8,7,73,5
11,11,5,103,13,9,8,112,2,74,15,10,93,104,10,78,9,12,88,15
10,95,104,110,82,101,97,5,100,9,7,65,11,16,93,2,13,105,9,16
10,60,10,13,7,85,11,7,96,91,11,13,16,95,2,103,7,2,13,91
10,9,9,84,11,95,95,11,9,4,7,7,5,5,105,16,11,7,12,11
94,8,12,12,8,7,65,20,7,89,1,86,63,1,9,8,70,9,98,105
111,11,10,90,104,74,99,99,110,78,12,12,10,15,6,82,18,74,13,11
107,92,115,94,96,13,11,10,76,81,9,7,8,87,5,105,6,95,85,74
6,10,103,100,83,9,13,9,7,13,91,9,88,11,77,6,8,109,11,9
11,6,14,18,8,112,8,56,1,105,11,81,9,10,87,11,8,10,12,91
15,6,9,67,10,83,10,109,84,83,99,12,3,92,55,12,94,8,105,94
10,102,91,95,110,18,13,13,9,111,97,100,2,87,7,91,102,8,93,91
115,13,8,2,115,96,86,14,9,105,17,10,10,13,7,10,0,92,111,82
107,17,81,11,9,97,13,15,10,9,84,12,17,9,90,13,96,13,76,68
94,6,12,11,8,100,101,88,98,5,13,88,125,9,72,103,11,91,97,93
9,11,66,67,12,16,5,117,10,110,13,101,49,7,14,11,10,14,11,107
110,3,12,85,15,11,98,86,11,7,13,14,11,92,12,14,10,100,14,7
78,11,7,10,7,117,17,96,95,7,84,10,106,9,94,11,7,94,13,12
10,5,104,114,9,13,11,4,12,67,6,101,8,99,85,99,103,95,75,10
99,12,102,11,104,112,92,53,11,8,11,11,91,7,11,100,89,78,10,84
10,17,86,92,88,112,9,18,94,95,4,96,103,73,72,10,103,63,90,13
10,60,13,13,10,90,78,65,111,69,95,95,9,8,13,10,16,14,96,99
100,87,105,12,83,11,87,14,13,11,11,96,9,13,98,100,6,96,17,10
9,18,5,113,10,89,14,96,111,73,106,6,119,3,12,106,85,83,112,95
94,82,11,18,12,11,12,7,14,98,7,13,9,10,12,15,76,97,10,13
13,16,91,107,76,10,93,12,65,85,17,0,103,6,72,0,96,15,77,93
87,10,70,101,70,89,84,100,103,100,12,78,8,9,92,94,105,13,78,13
9,11,12,85,17,102,10,108,10,76,81,94,82,81,12,73,9,4,14,7
13,77,9,94,11,106,5,114,111,83,95,87,110,11,16,111,73,17,84,9
88,8,9,108,90,11,8,9,76,13,12,92,89,10,103,95,12,10,78,13
108,12,8,17,3,108,12,13,103,65,8,7,96,96,112,4,18,12,4,110
90,105,84,94,95,9,10,106,94,12,5,9,12,10,8,11,100,4,11,9
11,14,9,14,12,92,94,90,11,105,100,101,13,8,70,11,90,8,80,10
104,104,5,88,109,11,101,100,10,9,67,11,9,76,11,11,114,9,5,94
14,17,101,93,107,90,12,108,9,81,17,62,63,78,37,105,9,8,112,4
103,84,87,9,107,10,0,14,11,5,89,87,14,14,10,6,82,86,91,110
70,81,98,17,98,10,96,8,107,94,104,90,87,94,80,98,93,8,9,106
103,11,3,9,95,9,101,100,6,77,16,9,12,110,90,107,10,97,94,9
81,4,17,8,6,74,13,11,12,85,92,4,64,79,82,14,10,93,12,5
107,11,28,11,6,6,2,73,13,59,92,85,14,101,91,83,1,84,108,104
9,72,10,104,110,100,84,111,88,102,103,14,82,7,11,93,68,114,95,5
11,12,101,8,92,9,8,17,8,11,81,15,107,14,85,97,112,14,15,9
12,9,51,87,7,66,55,87,87,0,73,85,43,106,12,11,73,13,4,104
