116,4,99,5,11,76,56,4,7,89,7,67,9,5,69,8,108,40,7,94
71,79,3,13,7,3,9,4,0,1,74,81,4,74,4,4,101,7,2,13
1,99,73,5,7,74,6,6,111,8,6,13,70,90,4,9,11,10,70,109
4,93,8,73,69,93,7,92,76,8,114,83,78,84,8,8,79,2,86,6
6,107,96,93,7,8,8,78,63,62,5,11,74,13,90,12,57,93,6,93
85,95,4,79,15,10,7,104,107,106,7,11,4,83,32,6,4,9,1,10
8,6,9,87,106,110,14,77,52,79,8,7,106,7,2,82,51,9,114,9
95,8,8,7,10,5,8,8,7,8,10,93,5,95,2,6,3,89,12,88
9,4,87,7,78,82,11,12,97,79,7,97,13,73,3,9,11,104,9,103
8,12,75,96,5,6,96,7,83,9,9,110,95,8,86,12,9,4,53,108
74,6,93,74,10,78,78,92,73,96,91,77,83,7,14,14,65,9,8,80
79,4,117,105,76,7,99,12,104,10,7,90,8,77,87,11,13,94,11,82
102,92,9,11,3,88,95,64,91,67,80,17,58,8,78,4,72,7,9,0
8,4,98,64,10,62,7,74,69,68,2,80,76,5,5,63,98,82,2,88
6,9,71,92,9,94,8,10,88,7,10,7,8,8,82,9,103,7,4,4
12,3,10,83,9,7,7,99,13,11,11,8,2,6,2,3,113,7,2,12
2,76,110,2,96,62,8,87,91,7,81,113,40,72,32,2,3,91,9,5
85,83,15,92,81,5,5,91,9,86,97,89,96,87,81,10,4,6,90,13
10,6,6,93,27,3,83,10,14,4,4,7,3,62,75,6,2,5,108,6
93,66,14,103,78,55,6,72,8,7,11,55,77,8,6,7,70,73,5,8
3,86,81,9,5,5,83,8,14,85,115,65,10,88,4,89,97,107,11,7
8,10,89,95,6,74,12,4,96,6,13,83,7,9,98,8,78,61,13,11
4,10,10,88,82,3,12,1,19,9,10,8,70,1,8,69,9,100,74,89
1,90,97,9,81,5,8,99,66,79,90,14,100,10,10,46,86,4,73,106
95,4,85,18,93,91,4,5,7,77,5,10,87,4,80,95,58,1,76,44
8,75,7,3,14,108,85,0,6,75,3,9,89,84,78,26,87,18,97,88
88,3,8,91,86,10,72,81,5,6,87,70,10,7,86,69,8,7,70,105
98,46,77,5,81,4,68,99,71,88,80,59,10,80,6,94,1,68,9,5
62,90,5,54,89,8,10,9,92,2,76,76,72,4,67,83,4,4,75,13
9,14,62,4,88,6,8,11,0,10,12,14,13,100,19,7,10,82,7,7
7,5,4,28,11,10,3,7,6,91,13,10,93,10,97,12,8,5,55,9
8,33,7,9,86,8,7,75,12,5,89,106,6,88,96,5,109,3,7,7
82,71,12,75,4,93,80,0,12,8,90,9,68,11,88,69,3,4,96,98
23,8,94,14,9,70,98,91,9,89,96,3,6,94,11,86,7,79,99,106
7,117,102,6,2,10,8,86,5,77,9,5,9,99,4,77,62,74,92,11
103,11,9,6,7,7,99,102,104,97,7,81,118,12,8,9,85,9,6,5
80,8,9,10,8,91,8,39,86,75,9,3,67,6,0,62,105,51,66,13
6,7,92,63,82,9,7,10,47,8,0,58,7,10,86,6,13,8,94,9
11,7,5,95,96,0,4,8,11,14,7,94,94,8,7,7,7,90,5,6
77,87,77,66,8,107,73,5,12,12,7,4,33,18,95,5,6,65,11,0
98,6,6,2,113,7,10,7,67,94,8,7,5,8,117,12,79,100,10,19
3,11,15,5,11,70,87,5,9,3,7,6,56,7,60,11,90,105,6,90
11,9,13,8,112,86,4,4,4,97,101,81,101,2,5,40,13,6,83,6
80,107,7,12,10,11,80,6,60,107,8,5,7,82,82,96,113,9,80,11
7,16,100,93,7,10,84,4,3,11,84,79,4,6,97,7,98,129,99,79
63,87,6,87,9,84,91,10,0,14,15,83,108,11,17,4,2,9,90,6
9,96,64,13,106,53,7,71,7,7,90,11,88,39,75,7,80,97,68,8
10,75,6,94,102,93,77,75,6,81,11,98,2,8,10,93,83,10,93,87
18,92,56,6,5,4,4,80,10,78,11,60,2,97,7,91,57,7,6,6
12,1,79,71,50,97,2,11,77,53,111,88,8,75,56,82,1,7,9,1
11,6,106,93,83,7,7,7,23,100,96,4,7,97,103,5,13,8,98,86
79,6,6,15,85,80,10,67,80,3,97,69,80,14,68,81,4,12,74,86
13,10,78,80,7,7,74,8,19,11,10,9,70,72,80,93,75,94,12,7
80,3,5,15,6,64,8,76,93,100,73,5,77,80,2,7,8,5,95,9
89,3,10,75,8,2,85,94,79,7,8,4,69,11,79,89,72,6,2,1
79,6,10,98,88,11,12,3,91,3,102,3,4,5,91,10,0,2,2,105
7,68,12,5,86,7,5,11,70,81,83,7,93,5,107,66,6,11,103,86
77,83,10,13,111,8,8,9,97,6,108,7,13,12,11,6,6,8,10,108
127,9,99,9,90,2,6,10,88,9,10,10,97,4,10,92,10,7,15,87
4,8,84,2,14,8,10,5,3,15,14,7,2,8,91,8,70,10,8,73
91,14,3,4,3,75,85,82,6,7,7,99,93,74,7,14,85,92,7,98
8,62,4,2,117,11,87,6,96,2,81,7,10,109,15,65,4,96,84,111
9,7,5,31,8,10,4,8,100,97,84,11,101,88,4,6,9,101,9,59
8,13,102,8,97,8,12,58,20,107,5,76,85,73,8,5,74,5,5,84
99,10,4,109,8,74,7,9,61,28,3,83,9,8,98,108,54,81,80,12
32,7,96,65,82,106,73,75,69,7,10,67,7,72,94,11,6,92,81,71
3,8,20,7,83,8,33,71,75,5,0,3,89,13,55,70,73,109,71,98
36,7,67,1,8,8,75,83,100,8,7,4,82,11,10,6,75,29,46,106
7,12,91,103,96,99,86,5,9,4,8,11,7,96,8,9,8,74,10,80
