36
1
4
2
7
67
9
15
67
9
1
65
15
93
3
112
8
105
82
98
104
85
13
83
60
106
69
13
5
10
100
12
9
9
72
8
8
16
76
78
3
66
2
72
11
93
15
24
1
97
76
78
14
10
14
13
80
57
89
58
5
11
86
8
16
13
95
8
70
100
53
5
14
37
9
89
67
10
5
15
14
13
4
76
6
15
113
65
9
71
94
11
56
40
12
99
15
72
